"","code_station","libelle_station","code_departement","libelle_departement","code_commune","libelle_commune","code_region","libelle_region","code_bassin","libelle_bassin","code_cours_eau","libelle_cours_eau","code_campagne","code_reseau","libelle_reseau","code_ecoulement","libelle_ecoulement","longitude","latitude","date_campagne","nombre_modalite_ecoulement","code_type_campagne","libelle_type_campagne","uri_reseau","etat_station","Annee"
"165","F4360001","Fusain à Chateau-Landon","77","Seine-et-Marne","77099","CHATEAU-LANDON","11","Ile-de-France","03","Seine-Normandie","F43-0400","Le Fusain","95543","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.740603615,48.15448062,2021-06-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"166","F4360001","Fusain à Chateau-Landon","77","Seine-et-Marne","77099","CHATEAU-LANDON","11","Ile-de-France","03","Seine-Normandie","F43-0400","Le Fusain","95425","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.740603615,48.15448062,2021-05-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"167","F4360001","Fusain à Chateau-Landon","77","Seine-et-Marne","77099","CHATEAU-LANDON","11","Ile-de-France","03","Seine-Normandie","F43-0400","Le Fusain","95123","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.740603615,48.15448062,2020-09-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"168","F4360001","Fusain à Chateau-Landon","77","Seine-et-Marne","77099","CHATEAU-LANDON","11","Ile-de-France","03","Seine-Normandie","F43-0400","Le Fusain","94976","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.740603615,48.15448062,2020-08-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"169","F4360001","Fusain à Chateau-Landon","77","Seine-et-Marne","77099","CHATEAU-LANDON","11","Ile-de-France","03","Seine-Normandie","F43-0400","Le Fusain","94842","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.740603615,48.15448062,2020-07-29,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"170","F4360001","Fusain à Chateau-Landon","77","Seine-et-Marne","77099","CHATEAU-LANDON","11","Ile-de-France","03","Seine-Normandie","F43-0400","Le Fusain","94677","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.740603615,48.15448062,2020-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"171","F4360001","Fusain à Chateau-Landon","77","Seine-et-Marne","77099","CHATEAU-LANDON","11","Ile-de-France","03","Seine-Normandie","F43-0400","Le Fusain","94549","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.740603615,48.15448062,2020-05-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"172","F4360001","Fusain à Chateau-Landon","77","Seine-et-Marne","77099","CHATEAU-LANDON","11","Ile-de-France","03","Seine-Normandie","F43-0400","Le Fusain","91511","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.740603615,48.15448062,2019-09-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"173","F4360001","Fusain à Chateau-Landon","77","Seine-et-Marne","77099","CHATEAU-LANDON","11","Ile-de-France","03","Seine-Normandie","F43-0400","Le Fusain","90563","0000000134","Onde OFB","1f","Ecoulement visible faible",2.740603615,48.15448062,2019-08-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"174","F4360001","Fusain à Chateau-Landon","77","Seine-et-Marne","77099","CHATEAU-LANDON","11","Ile-de-France","03","Seine-Normandie","F43-0400","Le Fusain","89455","0000000134","Onde OFB","1f","Ecoulement visible faible",2.740603615,48.15448062,2019-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"175","F4360001","Fusain à Chateau-Landon","77","Seine-et-Marne","77099","CHATEAU-LANDON","11","Ile-de-France","03","Seine-Normandie","F43-0400","Le Fusain","89152","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.740603615,48.15448062,2019-06-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"176","F4360001","Fusain à Chateau-Landon","77","Seine-et-Marne","77099","CHATEAU-LANDON","11","Ile-de-France","03","Seine-Normandie","F43-0400","Le Fusain","88804","0000000134","Onde OFB","1","Ecoulement visible",2.740603615,48.15448062,2019-05-23,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"177","F4360001","Fusain à Chateau-Landon","77","Seine-et-Marne","77099","CHATEAU-LANDON","11","Ile-de-France","03","Seine-Normandie","F43-0400","Le Fusain","83656","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.740603615,48.15448062,2018-09-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"178","F4360001","Fusain à Chateau-Landon","77","Seine-et-Marne","77099","CHATEAU-LANDON","11","Ile-de-France","03","Seine-Normandie","F43-0400","Le Fusain","82656","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.740603615,48.15448062,2018-08-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"179","F4360001","Fusain à Chateau-Landon","77","Seine-et-Marne","77099","CHATEAU-LANDON","11","Ile-de-France","03","Seine-Normandie","F43-0400","Le Fusain","81650","0000000134","Onde OFB","1","Ecoulement visible",2.740603615,48.15448062,2018-07-27,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"180","F4360001","Fusain à Chateau-Landon","77","Seine-et-Marne","77099","CHATEAU-LANDON","11","Ile-de-France","03","Seine-Normandie","F43-0400","Le Fusain","80806","0000000134","Onde OFB","1","Ecoulement visible",2.740603615,48.15448062,2018-06-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"181","F4360001","Fusain à Chateau-Landon","77","Seine-et-Marne","77099","CHATEAU-LANDON","11","Ile-de-France","03","Seine-Normandie","F43-0400","Le Fusain","80805","0000000134","Onde OFB","1","Ecoulement visible",2.740603615,48.15448062,2018-05-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"182","F4360001","Fusain à Chateau-Landon","77","Seine-et-Marne","77099","CHATEAU-LANDON","11","Ile-de-France","03","Seine-Normandie","F43-0400","Le Fusain","77259","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.740603615,48.15448062,2017-09-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"183","F4360001","Fusain à Chateau-Landon","77","Seine-et-Marne","77099","CHATEAU-LANDON","11","Ile-de-France","03","Seine-Normandie","F43-0400","Le Fusain","76366","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.740603615,48.15448062,2017-08-28,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"184","F4360001","Fusain à Chateau-Landon","77","Seine-et-Marne","77099","CHATEAU-LANDON","11","Ile-de-France","03","Seine-Normandie","F43-0400","Le Fusain","74060","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.740603615,48.15448062,2017-07-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"185","F4360001","Fusain à Chateau-Landon","77","Seine-et-Marne","77099","CHATEAU-LANDON","11","Ile-de-France","03","Seine-Normandie","F43-0400","Le Fusain","73050","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.740603615,48.15448062,2017-06-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"186","F4360001","Fusain à Chateau-Landon","77","Seine-et-Marne","77099","CHATEAU-LANDON","11","Ile-de-France","03","Seine-Normandie","F43-0400","Le Fusain","72015","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.740603615,48.15448062,2017-05-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"187","F4360001","Fusain à Chateau-Landon","77","Seine-et-Marne","77099","CHATEAU-LANDON","11","Ile-de-France","03","Seine-Normandie","F43-0400","Le Fusain","69171","0000000134","Onde OFB","1","Ecoulement visible",2.740603615,48.15448062,2016-09-27,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"188","F4360001","Fusain à Chateau-Landon","77","Seine-et-Marne","77099","CHATEAU-LANDON","11","Ile-de-France","03","Seine-Normandie","F43-0400","Le Fusain","69051","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.740603615,48.15448062,2016-09-24,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2016
"189","F4360001","Fusain à Chateau-Landon","77","Seine-et-Marne","77099","CHATEAU-LANDON","11","Ile-de-France","03","Seine-Normandie","F43-0400","Le Fusain","68295","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.740603615,48.15448062,2016-08-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"190","F4360001","Fusain à Chateau-Landon","77","Seine-et-Marne","77099","CHATEAU-LANDON","11","Ile-de-France","03","Seine-Normandie","F43-0400","Le Fusain","68256","0000000134","Onde OFB","1","Ecoulement visible",2.740603615,48.15448062,2016-07-29,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"191","F4360001","Fusain à Chateau-Landon","77","Seine-et-Marne","77099","CHATEAU-LANDON","11","Ile-de-France","03","Seine-Normandie","F43-0400","Le Fusain","68128","0000000134","Onde OFB","1","Ecoulement visible",2.740603615,48.15448062,2016-06-24,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"192","F4360001","Fusain à Chateau-Landon","77","Seine-et-Marne","77099","CHATEAU-LANDON","11","Ile-de-France","03","Seine-Normandie","F43-0400","Le Fusain","67904","0000000134","Onde OFB","1","Ecoulement visible",2.740603615,48.15448062,2016-05-27,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"193","F4360001","Fusain à Chateau-Landon","77","Seine-et-Marne","77099","CHATEAU-LANDON","11","Ile-de-France","03","Seine-Normandie","F43-0400","Le Fusain","67544","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.740603615,48.15448062,2015-09-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"194","F4360001","Fusain à Chateau-Landon","77","Seine-et-Marne","77099","CHATEAU-LANDON","11","Ile-de-France","03","Seine-Normandie","F43-0400","Le Fusain","67390","0000000134","Onde OFB","1f","Ecoulement visible faible",2.740603615,48.15448062,2015-08-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"195","F4360001","Fusain à Chateau-Landon","77","Seine-et-Marne","77099","CHATEAU-LANDON","11","Ile-de-France","03","Seine-Normandie","F43-0400","Le Fusain","67263","0000000134","Onde OFB","1","Ecoulement visible",2.740603615,48.15448062,2015-07-29,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"196","F4360001","Fusain à Chateau-Landon","77","Seine-et-Marne","77099","CHATEAU-LANDON","11","Ile-de-France","03","Seine-Normandie","F43-0400","Le Fusain","67017","0000000134","Onde OFB","1","Ecoulement visible",2.740603615,48.15448062,2015-06-30,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2015
"197","F4360001","Fusain à Chateau-Landon","77","Seine-et-Marne","77099","CHATEAU-LANDON","11","Ile-de-France","03","Seine-Normandie","F43-0400","Le Fusain","66801","0000000134","Onde OFB","1","Ecoulement visible",2.740603615,48.15448062,2015-05-22,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"198","F4360001","Fusain à Chateau-Landon","77","Seine-et-Marne","77099","CHATEAU-LANDON","11","Ile-de-France","03","Seine-Normandie","F43-0400","Le Fusain","65451","0000000134","Onde OFB","1","Ecoulement visible",2.740603615,48.15448062,2014-09-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"199","F4360001","Fusain à Chateau-Landon","77","Seine-et-Marne","77099","CHATEAU-LANDON","11","Ile-de-France","03","Seine-Normandie","F43-0400","Le Fusain","64666","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.740603615,48.15448062,2014-08-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"200","F4360001","Fusain à Chateau-Landon","77","Seine-et-Marne","77099","CHATEAU-LANDON","11","Ile-de-France","03","Seine-Normandie","F43-0400","Le Fusain","63780","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.740603615,48.15448062,2014-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"201","F4360001","Fusain à Chateau-Landon","77","Seine-et-Marne","77099","CHATEAU-LANDON","11","Ile-de-France","03","Seine-Normandie","F43-0400","Le Fusain","63201","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.740603615,48.15448062,2014-06-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"202","F4360001","Fusain à Chateau-Landon","77","Seine-et-Marne","77099","CHATEAU-LANDON","11","Ile-de-France","03","Seine-Normandie","F43-0400","Le Fusain","62253","0000000134","Onde OFB","1","Ecoulement visible",2.740603615,48.15448062,2014-05-27,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"203","F4360001","Fusain à Chateau-Landon","77","Seine-et-Marne","77099","CHATEAU-LANDON","11","Ile-de-France","03","Seine-Normandie","F43-0400","Le Fusain","1212","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.740603615,48.15448062,2013-10-23,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2013
"204","F4360001","Fusain à Chateau-Landon","77","Seine-et-Marne","77099","CHATEAU-LANDON","11","Ile-de-France","03","Seine-Normandie","F43-0400","Le Fusain","1126","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.740603615,48.15448062,2013-09-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"205","F4360001","Fusain à Chateau-Landon","77","Seine-et-Marne","77099","CHATEAU-LANDON","11","Ile-de-France","03","Seine-Normandie","F43-0400","Le Fusain","905","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.740603615,48.15448062,2013-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"206","F4360001","Fusain à Chateau-Landon","77","Seine-et-Marne","77099","CHATEAU-LANDON","11","Ile-de-France","03","Seine-Normandie","F43-0400","Le Fusain","798","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.740603615,48.15448062,2013-06-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"207","F4360001","Fusain à Chateau-Landon","77","Seine-et-Marne","77099","CHATEAU-LANDON","11","Ile-de-France","03","Seine-Normandie","F43-0400","Le Fusain","735","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.740603615,48.15448062,2013-05-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"208","F4360001","Fusain à Chateau-Landon","77","Seine-et-Marne","77099","CHATEAU-LANDON","11","Ile-de-France","03","Seine-Normandie","F43-0400","Le Fusain","643","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.740603615,48.15448062,2012-10-24,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2012
"209","F4360001","Fusain à Chateau-Landon","77","Seine-et-Marne","77099","CHATEAU-LANDON","11","Ile-de-France","03","Seine-Normandie","F43-0400","Le Fusain","542","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.740603615,48.15448062,2012-09-21,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"210","F4360001","Fusain à Chateau-Landon","77","Seine-et-Marne","77099","CHATEAU-LANDON","11","Ile-de-France","03","Seine-Normandie","F43-0400","Le Fusain","437","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.740603615,48.15448062,2012-08-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"211","F4360001","Fusain à Chateau-Landon","77","Seine-et-Marne","77099","CHATEAU-LANDON","11","Ile-de-France","03","Seine-Normandie","F43-0400","Le Fusain","304","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.740603615,48.15448062,2012-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"212","F4360001","Fusain à Chateau-Landon","77","Seine-et-Marne","77099","CHATEAU-LANDON","11","Ile-de-France","03","Seine-Normandie","F43-0400","Le Fusain","171","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.740603615,48.15448062,2012-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"213","F4360001","Fusain à Chateau-Landon","77","Seine-et-Marne","77099","CHATEAU-LANDON","11","Ile-de-France","03","Seine-Normandie","F43-0400","Le Fusain","68","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.740603615,48.15448062,2012-05-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"214","F4380003","Lunain à Lorrez-le-Bocage-Preaux","77","Seine-et-Marne","77261","LORREZ-LE-BOCAGE-PREAUX","11","Ile-de-France","03","Seine-Normandie","F4380600","Le Lunain","101007","0000000134","Onde OFB","1f","Ecoulement visible faible",2.900664243,48.235458504,2025-06-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2025
"215","F4380003","Lunain à Lorrez-le-Bocage-Preaux","77","Seine-et-Marne","77261","LORREZ-LE-BOCAGE-PREAUX","11","Ile-de-France","03","Seine-Normandie","F4380600","Le Lunain","99717","0000000134","Onde OFB","1f","Ecoulement visible faible",2.900664243,48.235458504,2025-05-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2025
"216","F4380003","Lunain à Lorrez-le-Bocage-Preaux","77","Seine-et-Marne","77261","LORREZ-LE-BOCAGE-PREAUX","11","Ile-de-France","03","Seine-Normandie","F4380600","Le Lunain","98834","0000000134","Onde OFB","1","Ecoulement visible",2.900664243,48.235458504,2024-09-24,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"217","F4380003","Lunain à Lorrez-le-Bocage-Preaux","77","Seine-et-Marne","77261","LORREZ-LE-BOCAGE-PREAUX","11","Ile-de-France","03","Seine-Normandie","F4380600","Le Lunain","98648","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.900664243,48.235458504,2024-08-22,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"218","F4380003","Lunain à Lorrez-le-Bocage-Preaux","77","Seine-et-Marne","77261","LORREZ-LE-BOCAGE-PREAUX","11","Ile-de-France","03","Seine-Normandie","F4380600","Le Lunain","98560","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.900664243,48.235458504,2024-07-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"219","F4380003","Lunain à Lorrez-le-Bocage-Preaux","77","Seine-et-Marne","77261","LORREZ-LE-BOCAGE-PREAUX","11","Ile-de-France","03","Seine-Normandie","F4380600","Le Lunain","98332","0000000134","Onde OFB","1","Ecoulement visible",2.900664243,48.235458504,2024-06-24,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"220","F4380003","Lunain à Lorrez-le-Bocage-Preaux","77","Seine-et-Marne","77261","LORREZ-LE-BOCAGE-PREAUX","11","Ile-de-France","03","Seine-Normandie","F4380600","Le Lunain","98269","0000000134","Onde OFB","1","Ecoulement visible",2.900664243,48.235458504,2024-05-23,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"221","F4380003","Lunain à Lorrez-le-Bocage-Preaux","77","Seine-et-Marne","77261","LORREZ-LE-BOCAGE-PREAUX","11","Ile-de-France","03","Seine-Normandie","F4380600","Le Lunain","97911","0000000134","Onde OFB","3","Assec",2.900664243,48.235458504,2023-09-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"222","F4380003","Lunain à Lorrez-le-Bocage-Preaux","77","Seine-et-Marne","77261","LORREZ-LE-BOCAGE-PREAUX","11","Ile-de-France","03","Seine-Normandie","F4380600","Le Lunain","97812","0000000134","Onde OFB","3","Assec",2.900664243,48.235458504,2023-08-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"223","F4380003","Lunain à Lorrez-le-Bocage-Preaux","77","Seine-et-Marne","77261","LORREZ-LE-BOCAGE-PREAUX","11","Ile-de-France","03","Seine-Normandie","F4380600","Le Lunain","97623","0000000134","Onde OFB","1f","Ecoulement visible faible",2.900664243,48.235458504,2023-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"224","F4380003","Lunain à Lorrez-le-Bocage-Preaux","77","Seine-et-Marne","77261","LORREZ-LE-BOCAGE-PREAUX","11","Ile-de-France","03","Seine-Normandie","F4380600","Le Lunain","97467","0000000134","Onde OFB","2","Ecoulement non visible",2.900664243,48.235458504,2023-06-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"225","F4380003","Lunain à Lorrez-le-Bocage-Preaux","77","Seine-et-Marne","77261","LORREZ-LE-BOCAGE-PREAUX","11","Ile-de-France","03","Seine-Normandie","F4380600","Le Lunain","97402","0000000134","Onde OFB","3","Assec",2.900664243,48.235458504,2023-05-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"226","F4380003","Lunain à Lorrez-le-Bocage-Preaux","77","Seine-et-Marne","77261","LORREZ-LE-BOCAGE-PREAUX","11","Ile-de-France","03","Seine-Normandie","F4380600","Le Lunain","97275","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.900664243,48.235458504,2023-04-27,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"227","F4380003","Lunain à Lorrez-le-Bocage-Preaux","77","Seine-et-Marne","77261","LORREZ-LE-BOCAGE-PREAUX","11","Ile-de-France","03","Seine-Normandie","F4380600","Le Lunain","97099","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.900664243,48.235458504,2023-03-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"228","F4380003","Lunain à Lorrez-le-Bocage-Preaux","77","Seine-et-Marne","77261","LORREZ-LE-BOCAGE-PREAUX","11","Ile-de-France","03","Seine-Normandie","F4380600","Le Lunain","96824","0000000134","Onde OFB","3","Assec",2.900664243,48.235458504,2022-09-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"229","F4380003","Lunain à Lorrez-le-Bocage-Preaux","77","Seine-et-Marne","77261","LORREZ-LE-BOCAGE-PREAUX","11","Ile-de-France","03","Seine-Normandie","F4380600","Le Lunain","96651","0000000134","Onde OFB","3","Assec",2.900664243,48.235458504,2022-08-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"230","F4380003","Lunain à Lorrez-le-Bocage-Preaux","77","Seine-et-Marne","77261","LORREZ-LE-BOCAGE-PREAUX","11","Ile-de-France","03","Seine-Normandie","F4380600","Le Lunain","96506","0000000134","Onde OFB","3","Assec",2.900664243,48.235458504,2022-07-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"231","F4380003","Lunain à Lorrez-le-Bocage-Preaux","77","Seine-et-Marne","77261","LORREZ-LE-BOCAGE-PREAUX","11","Ile-de-France","03","Seine-Normandie","F4380600","Le Lunain","96352","0000000134","Onde OFB","2","Ecoulement non visible",2.900664243,48.235458504,2022-06-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"232","F4380003","Lunain à Lorrez-le-Bocage-Preaux","77","Seine-et-Marne","77261","LORREZ-LE-BOCAGE-PREAUX","11","Ile-de-France","03","Seine-Normandie","F4380600","Le Lunain","96166","0000000134","Onde OFB","2","Ecoulement non visible",2.900664243,48.235458504,2022-05-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"233","F4380003","Lunain à Lorrez-le-Bocage-Preaux","77","Seine-et-Marne","77261","LORREZ-LE-BOCAGE-PREAUX","11","Ile-de-France","03","Seine-Normandie","F4380600","Le Lunain","95910","0000000134","Onde OFB","2","Ecoulement non visible",2.900664243,48.235458504,2021-09-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"234","F4380003","Lunain à Lorrez-le-Bocage-Preaux","77","Seine-et-Marne","77261","LORREZ-LE-BOCAGE-PREAUX","11","Ile-de-France","03","Seine-Normandie","F4380600","Le Lunain","95822","0000000134","Onde OFB","3","Assec",2.900664243,48.235458504,2021-08-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"235","F4380003","Lunain à Lorrez-le-Bocage-Preaux","77","Seine-et-Marne","77261","LORREZ-LE-BOCAGE-PREAUX","11","Ile-de-France","03","Seine-Normandie","F4380600","Le Lunain","95680","0000000134","Onde OFB","1f","Ecoulement visible faible",2.900664243,48.235458504,2021-07-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"236","F4380003","Lunain à Lorrez-le-Bocage-Preaux","77","Seine-et-Marne","77261","LORREZ-LE-BOCAGE-PREAUX","11","Ile-de-France","03","Seine-Normandie","F4380600","Le Lunain","95543","0000000134","Onde OFB","1f","Ecoulement visible faible",2.900664243,48.235458504,2021-06-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"237","F4380003","Lunain à Lorrez-le-Bocage-Preaux","77","Seine-et-Marne","77261","LORREZ-LE-BOCAGE-PREAUX","11","Ile-de-France","03","Seine-Normandie","F4380600","Le Lunain","95425","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.900664243,48.235458504,2021-05-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"238","F4380003","Lunain à Lorrez-le-Bocage-Preaux","77","Seine-et-Marne","77261","LORREZ-LE-BOCAGE-PREAUX","11","Ile-de-France","03","Seine-Normandie","F4380600","Le Lunain","95123","0000000134","Onde OFB","3","Assec",2.900664243,48.235458504,2020-09-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"239","F4380003","Lunain à Lorrez-le-Bocage-Preaux","77","Seine-et-Marne","77261","LORREZ-LE-BOCAGE-PREAUX","11","Ile-de-France","03","Seine-Normandie","F4380600","Le Lunain","94976","0000000134","Onde OFB","3","Assec",2.900664243,48.235458504,2020-08-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"240","F4380003","Lunain à Lorrez-le-Bocage-Preaux","77","Seine-et-Marne","77261","LORREZ-LE-BOCAGE-PREAUX","11","Ile-de-France","03","Seine-Normandie","F4380600","Le Lunain","94842","0000000134","Onde OFB","2","Ecoulement non visible",2.900664243,48.235458504,2020-07-29,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"241","F4380003","Lunain à Lorrez-le-Bocage-Preaux","77","Seine-et-Marne","77261","LORREZ-LE-BOCAGE-PREAUX","11","Ile-de-France","03","Seine-Normandie","F4380600","Le Lunain","94677","0000000134","Onde OFB","1f","Ecoulement visible faible",2.900664243,48.235458504,2020-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"242","F4380003","Lunain à Lorrez-le-Bocage-Preaux","77","Seine-et-Marne","77261","LORREZ-LE-BOCAGE-PREAUX","11","Ile-de-France","03","Seine-Normandie","F4380600","Le Lunain","94549","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.900664243,48.235458504,2020-05-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"243","F4380003","Lunain à Lorrez-le-Bocage-Preaux","77","Seine-et-Marne","77261","LORREZ-LE-BOCAGE-PREAUX","11","Ile-de-France","03","Seine-Normandie","F4380600","Le Lunain","91511","0000000134","Onde OFB","3","Assec",2.900664243,48.235458504,2019-09-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
